bank_name,branch_name,location,city,review_text,rating,review_date
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,Un service pourri. Un personnel pas du tout soucieux de la clientèle. Une seule ressource pour les opérations de caisse dans des heures de pointe et tout le temps quand je suis au passage. Cette même personne qui fait passer ses connaissances malgré le système des tickets. Pas du tout digne d'une banque moderne. Vrai flop 👎 …,1 étoile,il y a 6 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,"personne ne se soucie du client, comme si nous étions un moins que rien, je suis déçue, et du service et la CIH en général, que des bugs sur l'application et un guichet presque tout à HS, et on se permet tout sans prendre en considération la loi, la pire des banques, si je pouvais mettre 0 ou moins s'il y en a je le ferai",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,"Je remercie Madame Chaoui à l'agence Rabat Océan pour son accueil, son professionnalisme, son écoute, son service irréprochable et de qualité et sa flexibilité. Je suis très content et je recommande vivement",5 étoiles,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,"Mauvaise expérience avec cette banque je voulais ouvrir un compte au cih mais 30 min a la salle d'attente m'as changé d'opinion, un personelle non professionnel, un chef d'agence qui ne respecte pas le tour de rôle ses proches et ses amis sont les premiers a servir.",1 étoile,il y a 6 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,"Mauvais traitement et aucune fiabilité au travail, ils soutiennent toujours que le réseau ne fonctionne pas. Veuillez reconsidérer les travailleurs 👎👎👎👎👎⛔⁉️ …",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,"Tres mauvaise expérience
Personnel impoli et non professionnel",2 étoiles,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 150 Av. Abdelkrim Al Khattabi, Rabat 10000","150 Av. Abdelkrim Al Khattabi, Rabat 10000", ,"Personnel attentif, sérieux et sympathique",5 étoiles,il y a 7 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Service client inexistant. Cela fait plusieurs fois que je contacte ma conseillère pour un simple changement de numéro de téléphone, j’ai envoyé tous les documents demandés (en image, puis en PDF), et malgré mes nombreuses relances, je n’ai toujours aucune réponse.

Je ne comprends pas ce manque de professionnalisme. C’est frustrant de devoir courir après quelqu’un pour qu’il fasse son travail, surtout pour une demande aussi basique et urgente.

Très déçue du service.",1 étoile,il y a un mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Un service client déplorable !
Je ne suis pas du genre à laisser des commentaires négatifs, mais cette situation exige une prise de conscience. Cette agence a besoin d’un changement de direction.",1 étoile,il y a un mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Conseillère imbu d’elle même, j’étais venu pour avoir certaines informations, ça a duré 3 minutes, elle n’a pas arrêté de dire qu’elle était professionnelle mais je n’ai pas vu  une once de professionnalisme chez elle, elle n’a répondue a aucunes de mes questions et s’est empressé de me dégager. Pitoyable, vous devez offrir dans l’immédiat une formation d’éthique et bien séance a vos employés!!!",1 étoile,il y a 5 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Dépôt d'espèces et des chèques via des guichets automatiques.
Jusqu'à 21h",5 étoiles,il y a 11 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Mauvaise agence, toujours pas de système, trop d'attente, manque des personnelles, je vous conseille d'éviter cette agence ! 👎 …",1 étoile,il y a 2 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"PRATIQUES FRAUDULEUSES

j'ai acheté une assurance de voyage auprès de votre agence bancaire le 18/06/2019 qui allait bien mais le problème c'est que l'agent qui est en charge une VIELLE  dame n'a pas mentionné qu'elle est renouvelable après l'expiration que je considère comme une fraude. Aujourd'hui je me suis retrouvé avec une assurance que je n'ai rien à faire et un paiement de 690 dirhams.  je veux apporter votre intention, c'est l'agent qui fait une telle pratique de FRAUDE just pour augmenter les chiffres.",1 étoile,il y a 5 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Banque à fuir
Service client médiocre",1 étoile,il y a 4 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Suite à un problème de ""système "" on m'a débité 200€ sans les recevoir... après 3 ans de réclamations sur agence, sur site et sur application toujours rien ... les agents et les responsables ne répondent jamais ni aux e-mail ni au téléphone... cette agence est à fuir !!!",1 étoile,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,service nuuuuuul . personnel qui n'est pas professionnel du tout ! agence à éviter!,1 étoile,il y a 10 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000","Avenue Al Maghrib Al Arabi، Rue Jazirat Al Arab, Rabat 10000", ,"Billet d'avion  il as augmenté à cause d'eux parce que le service  ça marche pas , toujours en panne",1 étoile,il y a 8 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Mauvais service clientèl et mauvais comportement au niveau agence koora rabat bghit gha ne3erf wach ma mnhe9ich n demande une copie d'abonnement l agent 9ali ana ma khdamch f mektaba!!!!! Ou 9ali ma ghadich nchanger lik num telephone me3a l3ilm 3 fois kan deplaça ou ma kaydirch khdmto malheuresement f hald nas li ma 3ndhom la comportement kay representé une banque comme Cih,1 étoile,il y a 11 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Les salariés de cette agence ne veulent pas travailler et l’accueil est toujours mauvais. « السيستم طايح »,1 étoile,il y a 7 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Système tayh,1 étoile,il y a 9 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Trés satisfaite,4 étoiles,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,"Avait l'âge khossosan mn don lakhrin khayba bzf
Nass li khdamin fiha ma3endhomch lkhatr dyal lkhedma ou kelma 2 kaydiro sda3
Vraiment akhyab agence ou akhyab service cheft ou 3ad zid khdemthom laroub",1 étoile,il y a un mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Le pire service client,1 étoile,il y a 3 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Ecfs Agnès 😡 …,1 étoile,il y a un mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,T3mol zéro,1 étoile,il y a 8 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000","Ave Mohamed Ben Abdellah Amal 14, N 9 Al Kora Rabat, 10000", ,Ce n'est pas une banque cih c'est un laboratoire,1 étoile,il y a 9 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"Fin de service à 14h15 car c'est l'horaire ramadan !! Mais c'est une blague ?
Service pas sérieux, je ne recommande pas",1 étoile,il y a 2 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"Malheureusement on ne peux faire zéro étoile.
Une application qui ne marche pas qui n'est pas claire .
En plus un service client qui répond pas et aucun téléphone ne répond.....
Nul",1 étoile,il y a 9 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"... lol j'ai déjà fermer le compte et apres des moins ils m'ont dit que le compte n'a pas été fermer.

je suis sûr qu'ils ont perdu la feuille de la fermeture et c'est la meme chose avec un versement j'avais fait, apres avoir appellé le siege et signalé que la somme n'a pas été verser... l'agence m'a contacté pour que je scan le document j'ai toujours mes preuves, je vais rien payé, qu'ils procedes la justice, je prefere qu'il perdre un peu d'argent avec les avocats",2 étoiles,il y a 6 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"Service terrible, personnel insolent et pas respectueux des clients sauf le premier jour pour ouvrir le compte! Il faut attendre des heures pour une opération de caisse ou pour avoir un commercial. A éviter!",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"Des employés irrespectueux, un horrible service, un personnels dangereux
À fuir absolument.",1 étoile,il y a 3 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,Une longue queue système taya7 😂😂😂 …,1 étoile,il y a un an
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"Service null, tjrs les problèmes de system",1 étoile,il y a 6 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"Quelle misérable agence, rien n'y fonctionne, ni le distributeur, ni l'employé chargé d'organiser les files d'attente. La ferme est absolument plus organisée que cet endroit.",1 étoile,il y a 4 mois
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,"La pire agence CIH de tout Rabat. Le personnel ignore toujours les clients, se montre toujours occupé, même s'il n'a clairement pas de tâches importantes en cours. N'ouvrez pas vos comptes dans cette agence.",1 étoile,il y a 2 ans
CREDIT IMMOBILIER ET HOTELIER BANK,"CREDIT IMMOBILIER ET HOTELIER BANK 47 Av. Allal Ben Abdellah, Rabat 10000","47 Av. Allal Ben Abdellah, Rabat 10000", ,Mauvais accueil et mauvais traitement,3 étoiles,il y a 6 ans
Crédit du Maroc,Crédit du Maroc Rabat,Rabat, ,Je ne comprends pas le faite de voir des dizaines de personnes qui travaillent dans l’agence et on retrouve qu’une seule personne à la caisse on reste presque 40 minutes voir plus pour espérer faire sa opération. Si vous avez 3 caisses ce n’est pas pour les avoir vide ou comme decoration. Merci de revoir votre vision parceque avec ces conditions l’expérience client prend un mauvais coup.,1 étoile,il y a un an
Crédit du Maroc,Crédit du Maroc Rabat,Rabat, ,Je tiens à remercier les deux filles à l agence crédit du maroc ibn sina qui ont pu traiter mon problème en urgence aujourd'hui ! Merci encore une fois,5 étoiles,il y a 8 mois
Crédit du Maroc,Crédit du Maroc Rabat,Rabat, ,"Afin de récupérer des relevés bancaires cachetés, j'ai dû attendre 45 minutes, pour qu'en suite on me dise au guichet que je doive aller faire ma demande dans l'autre bureau suite à un souci qui existait déjà depuis plusieurs jours...
Et je précise avoir été patiente, car les 45 minutes d'attente concernaient une op bancaire pour un seul client!!! Un long comptoir, pour n'avoir qu'un seul agent à dispo de la longue file de clients... d'ailleurs, plusieurs ont soit abandonné, soit pété un plomb vainement...
Je rajoute aussi que le staff de cette agence d'il y a 5 ou 6 ans était de loin bien plus agréable et plus accueillant... Plusieurs preuves à l'appui que je ne veux dévoiler ici...",1 étoile,il y a 11 mois
Crédit du Maroc,"Crédit du Maroc Av. Madagascar, Rabat","Av. Madagascar, Rabat", ,"Service nul ! je suis arrivée à l'agence entre 12h et 14h je ne trouve personne à l'accueil ensuite le monsieur en sécurit dit que tout le monde est en pause, et j'entends la dame d'accueil en haut du bureau éclater au téléphone. Je comprends peux être que c'est la pause déjeuner mais pour les salariés qui ne peuvent pas se présenter dans leurs heures de travail et qu'ils ont une petites pauses pour régler leurs trucs administratifs et à la fin je me déplace pour 0 personnel c'est inadmissible !!!!",1 étoile,il y a 4 mois
Crédit du Maroc,"Crédit du Maroc Av. Madagascar, Rabat","Av. Madagascar, Rabat", ,Attention avec le guichet automatique !!!,1 étoile,il y a 3 mois
Crédit du Maroc,"Crédit du Maroc Av. Madagascar, Rabat","Av. Madagascar, Rabat", ,Le personnel ne sont pas ponctuel et pas du tout accueillant surtout la conseillère  il ne sont pas respectueux,1 étoile,il y a un an
Crédit du Maroc,"Crédit du Maroc Av. Madagascar, Rabat","Av. Madagascar, Rabat", ,D une lenteur .... obtenir une dotation touristique demande deux passages et 4h d attente ....,1 étoile,il y a 3 ans
Crédit du Maroc,"Crédit du Maroc Av. Madagascar, Rabat","Av. Madagascar, Rabat", ,Une banque de banques marocaines à traiter avec elle reste insatisfaisante pour parler de mon expérience avec elles,2 étoiles,il y a 5 ans
Crédit du Maroc,"Crédit du Maroc 06 Rue Dayat Aoua, Rabat","06 Rue Dayat Aoua, Rabat", ,"le Crédit du Maroc met à votre disposition une gamme étoffée de services en ligne destinés aussi bien aux particuliers qu´aux entreprises.

Filiale du Groupe Crédit Agricole S.A., Crédit du Maroc est une banque universelle et généraliste qui s’adresse à toutes les catégories de clientèle : particuliers, professionnels et entreprises. Son organisation s’appuie sur un réseau commercial réparti sur tout le territoire et unifié pour l’ensemble des marchés, pour mieux servir les clients.",1 étoile,il y a 6 ans
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"Je dirais même moins que 1
Service catastrophique! L'agence qui vous soutient le moins quand vous en avez vraiment besoin !
Ouverture pendant le ramadan à 9h15bet fermeture à 14h... ça veut sire que si tu travailles il fait prendre la matinée.
A 9h15, le système informatique ne fonctionne pas ! Quand enfin vient mon tour, la petite dame m'annonce qu'ils n'ont pas d'argent dans les caisses. Je veux dire, si la banque n'a pas d'argent... c'est quoi l'idée.  Ils n'ont qu'à fermer!
Bref, il est temps de changer de banque",1 étoile,il y a 2 mois
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"1 seul guichet ouvert à l’agence angle avenue Atlas et av gal Ould Oumeir
Une file d’attente jusque dan la rue
Des employés à l’étage qui bavardent et rient aux éclats
Plusieurs employés vacants mais personne pour venir donner un coup de main à la seule employée au guichet.
C’est scandaleux et irrespectueux
Bravo pour cette employée seule au guichet et qui malgré sa charge de travail garde le sourire",1 étoile,il y a 2 mois
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"Alors clairement on ne peut pas donner que 0.
Client depuis 2008 dans cette banque avec compte courant, devise, épargne je peux vous donner une idée du cirque que vous rencontrerez labas.

Point positif : Quelques agents sympa de part leur nature et non l'agence, malheureusement ils finissent par quitter.

Points sombres :
-Accueil, relation client. Agents mal formés, limite désagréables et condescendants, totalement injoignables à distance (téléphone, whatsapp, sms, mails... Télépathie !).
A moins d'être à la retraite et de vouloir vous déplacer tous les jours pour un quelconque besoin, evitez cette banque, et surtout cette agence serait une bonne chose pour votre santé mentale. Ambiance de hanout.
-Système mal adapté : demander un tableau d’amortissement a pris 2 mois, parceque l'agence doit envoyer une demande à Casablanca et bla bla ils vous tourne en rond, alors imaginez devoir répondre ailleurs dans un certain délai.
-Client de la banque depuis 2008, je n'ai jamais reçu un appel promis pour répondre à un besoin exprimé à l'agence, et l'agent redemande a chaque fois mon numéro qui n'a jamais changé depuis 20 ans qui est sur son écran
-Pas de hiérarchie : aucun moyen d'escalader quoi que ce soit à qui que ce soit, le site en ligne et l'application sont inutiles pour remonter un soucis car aucun monitoring, vous pouvez ecrire tant que vous voulez.... nada.
-Aucune opération ne vous prendra moins de 20min, soyez donc sûr de ne rien avoir à faire après.
-La banque change ses clauses discrètement et illégalement : j'apprends que je ne peux pas contracter un crédit sans raison (probablement parceque je suis noir). J'ai contacté le centre d'affaire puis la direction qui finissent par me dire oui vous l'aurez mais je redemande on me dit ""l'accord final n'est toujours pas sorti"" hhh les clowns. Imaginez si je n'avais pas d'autres alternatives.

Bref
Bientôt je ferme tous les comptes.

Update : il reste un compte courant, bientôt clos pour mettre cette mésaventure loin derrière.",1 étoile,il y a 5 mois
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"Bj,
Gros differends avec le chef d' agence au C du M aujourd'hui.
Impossible de demander des euros si compte convertible ?
Je n' avais pas cette information. Ils ont expliqué que le règles avaient été modifiées .
Client depuis 25, le personnel vous laisse dans l' impossibilité de faire un change de dhs pour des euros.
Au lieu de dire tout simplement que l' opération serait possible via un bureau de change .
D' autre part je viens d' apprendre ce jour que mon cpte en dhs convertible était débiteur depuis 2021. .. Donc j' ai une dette envers le crédit du Maroc. Les agios plus des frais bancaires à chaque période.
Pas informé, on me dit que je vais devoir payer les différents frais.
Aucune information donnée au client.
Et après une incompréhension de ma part concernant les frais sur 2023 et 2024 on vousr dit : le cpte est gelé.
Donc si je ne paie pas pendant 10 ans, le crédit du M m' offrira les frais de tenue de cpte etles agios.
Sympa, mais je trouve pas normal d' aller chercher les nouvelles règles bancaire en tant que client.
On vous dit que tout cela est écrit ds le bulletin des banques .
Dsl mais je pas fais le choix d' être un employé bancaire et donc impossible d' avoir ces infos .
Dans un cas de figure autre Svp, j ' ai demandé il y a plusieurs mois pourquoi je devais payer plusieurs mensualités le même mois sur un emprunt.
Un courrier de la banque a été fait effectivement mais aucune suite au dossier.
Bref j' etais habitué à des prestations de service plus généreuses.
Voilà mon mécontentement......surtout que les changements d' adresse ont été faits.
Dans cette banque il faudrait revoir la politique de gestion des clients concernant les nouvelles réglementation s et anticiper les difficultés dans lesquelles les clients pourraient avoir.
Salutations distinguées

Dsl
Difficultés pour lesquelles un client pourrait se retrouver.",1 étoile,il y a 9 mois
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,Mauvais service nul!!,1 étoile,il y a 3 semaines
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"La pire agence que j'ai vu toute les coordonnées saisie sont erroné service injoignable une vrai déception /// le cochmard de toute les banque qui existe sur terre une clôture de compte qui traîne plus que 15 jours des vas et viens inutile un service qui fais de la peine je ne sais pas comment  ni quand ça va ce terminé cette histoire

Sans que je vous parle de leur service client",1 étoile,il y a un an
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"Aucun distributeurs de cdm ne fonctionnent!!
Je viens de parcourir 3 quartiers, et lorsque J essaye de retirer sur une autre banque , on me dit fond insuffisant!! Pour tant jai de l'argent sur mon compte !!!!",1 étoile,il y a 5 ans
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,J'attends de refaire ma Cin pour changer de banque. C'est fini. Je ne me déplace pas bcp et les fois où je me déplace y a toujours un truc qui cloche,1 étoile,il y a 2 ans
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,Mauvaise expérience ne répondent.jamais au téléphone,1 étoile,il y a 6 mois
Crédit du Maroc,"Crédit du Maroc Av. Fal Ould Oumeir, Rabat","Av. Fal Ould Oumeir, Rabat", ,"Pire agence que vous pourriez rencontrer au Maroc. Ni distributeur fonctionnel, ni personnel professionnel !",1 étoile,il y a 4 ans
Crédit du Maroc,"Crédit du Maroc 21 Av. Allal Ben Abdellah, Rabat 10000","21 Av. Allal Ben Abdellah, Rabat 10000", ,"Une honte absolue – Agence Attijariwafa bank, Avenue Allal Ben Abdallah, Rabat.
Je suis allé retirer 500 dirhams au DAB devant cette agence. Résultat ?
L’argent a été débité, mais le distributeur n’a jamais sorti le moindre billet.
Le personnel à l’intérieur ? Inexistant, ou alors totalement désintéressé.
Vous êtes une grande banque et vous laissez des DAB voler les clients comme ça ?

Si c’est ça votre vision du service bancaire, alors vous êtes plus proches d’une arnaque organisée que d’une institution sérieuse.",1 étoile,il y a un mois
Crédit du Maroc,"Crédit du Maroc 21 Av. Allal Ben Abdellah, Rabat 10000","21 Av. Allal Ben Abdellah, Rabat 10000", ,Numero de fixe toujours injouable,1 étoile,il y a un mois
Crédit du Maroc,"Crédit du Maroc 21 Av. Allal Ben Abdellah, Rabat 10000","21 Av. Allal Ben Abdellah, Rabat 10000", ,"Une banque qui ne parvient pas à résilier son propre compte, service client dégoûtant, conseiller client qui me raccroche au nez et ignore mes appelles, alors que je ne leur doit rien dans mon compte, pufff je déconseille",1 étoile,il y a 2 ans
Crédit du Maroc,"Crédit du Maroc 21 Av. Allal Ben Abdellah, Rabat 10000","21 Av. Allal Ben Abdellah, Rabat 10000", ,banque situé au ventre ville de rabat,3 étoiles,il y a 8 ans
Crédit du Maroc,"Crédit du Maroc 21 Av. Allal Ben Abdellah, Rabat 10000","21 Av. Allal Ben Abdellah, Rabat 10000", ,"Grande banque, un employé de trop qui attend",1 étoile,il y a 2 ans
Crédit du Maroc,"Crédit du Maroc 259C+6F6, Pl. de l'Union Africaine, Rabat","259C+6F6, Pl. de l'Union Africaine, Rabat", ,J’ai effectué une opération sur gab crédit du Maroc place de l’union Africaine sans aucune obstruction sauf mon argent ne sort pas j’ai regardé à l’intérieur personne,1 étoile,il y a 6 mois
Crédit du Maroc,"Crédit du Maroc 259C+6F6, Pl. de l'Union Africaine, Rabat","259C+6F6, Pl. de l'Union Africaine, Rabat", ,"Une banque pour vous taxer , taxer et taxer.. en toute confiance..",5 étoiles,il y a 4 ans
Crédit du Maroc,"Crédit du Maroc 259C+6F6, Pl. de l'Union Africaine, Rabat","259C+6F6, Pl. de l'Union Africaine, Rabat", ,Joli banc,5 étoiles,il y a 4 ans
Crédit du Maroc,"Crédit du Maroc Av. Abdelkrim Al Khattabi, Rabat","Av. Abdelkrim Al Khattabi, Rabat", ,Service guichet médiocre.. je déconseille complètement cette banque,1 étoile,il y a 2 ans
Crédit du Maroc,"Crédit du Maroc Av. Abdelkrim Al Khattabi, Rabat","Av. Abdelkrim Al Khattabi, Rabat", ,Souvent un disfonctionnement des distributeurs,3 étoiles,il y a 2 ans
CREDIT DU MAROC,CREDIT DU MAROC Rabat,Rabat, ,Je ne comprends pas le faite de voir des dizaines de personnes qui travaillent dans l’agence et on retrouve qu’une seule personne à la caisse on reste presque 40 minutes voir plus pour espérer faire sa opération. Si vous avez 3 caisses ce n’est pas pour les avoir vide ou comme decoration. Merci de revoir votre vision parceque avec ces conditions l’expérience client prend un mauvais coup.,1 étoile,il y a un an
CREDIT DU MAROC,CREDIT DU MAROC Rabat,Rabat, ,Je tiens à remercier les deux filles à l agence crédit du maroc ibn sina qui ont pu traiter mon problème en urgence aujourd'hui ! Merci encore une fois,5 étoiles,il y a 8 mois
